Corrente do Motor;Taxa da Balanca
19,686;67,8361574
15,514;67,8361574
15,514;45,3710796
11,2;45,3710796
11,2;45,3710796
11,2;31,7024356
8,571;31,7024356
8,571;32,26240908
8,829;32,26240908
8,829;42,5050736
10,686;42,5050736
10,686;56,53086604
17,086;56,53086604
17,086;70,47288292
21,457;74,14724959
21,457;74,14724959
21,457;85,57599967
25,714;92,924733
25,714;95,99356404
22,886;90,48201404
22,886;84,48544764
20,657;82,64826431
20,657;72,58637863
20,657;72,58637863
12,829;68,91201196
12,829;70,60075088
19,486;70,60075088
19,486;73,62548952
19,914;73,62548952
19,914;71,91911364
18,771;71,91911364
18,771;69,47639468
14,629;69,47639468
14,629;69,47639468
14,629;61,62794748
15,771;61,62794748
15,771;53,5943122
12,057;53,5943122
12,057;50,82090024
13,314;50,82090024
13,314;53,38266868
15,143;53,38266868
15,143;53,38266868
15,143;56,62346008
15,4;56,62346008
15,4;58,75753224
15,514;58,75753224
15,514;57,2980738
14,457;57,2980738
14,457;57,2980738
14,286;54,77598852
14,286;54,77598852
13,829;52,1613092
13,829;52,1613092
13,829;47,54483492
11,714;47,54483492
11,714;41,40717284
11,343;41,40717284
11,343;34,1054714
10,371;34,1054714
10,371;34,1054714
10,371;27,2931956
9,571;27,2931956
9,571;24,59914996
9,314;24,59914996
9,314;21,3186754
9,486;21,3186754
9,486;13,55400376
8,886;13,55400376
8,886;13,55400376
8,886;6,96218996
8,086;6,96218996
8,086;9,71355572
8,286;19,10082768
8,286;28,68651544
9;28,68651544
9;40,1902226
11,657;40,1902226
11,657;40,1902226
11,657;51,38528296
14,686;51,38528296
14,686;61,45157788
17,4;61,45157788
17,4;69,45875772
17,657;69,45875772
17,657;76,53117868
19,429;76,53117868
19,429;76,53117868
19,429;82,07359336
21,457;85,74796003
21,457;87,75857347
20,657;87,75857347
20,657;88,71096931
19,6;85,03660264
19,6;85,03660264
19,514;86,531335
19,514;86,531335
19,514;87,78355916
21,171;91,45792583
21,171;91,57256607
20,914;91,57256607
20,914;87,29119403
19,371;83,61682736
19,371;70,9005792
18,114;70,9005792
18,114;76,29748896
15,971;76,29748896
15,971;76,29748896
15,971;78,60793072
20,571;82,28229739
20,571;85,58040891
20,286;85,58040891
20,286;84,60155763
17,943;80,92719096
17,943;80,92719096
17,343;74,47647284
17,343;74,47647284
17,343;67,77442804
15,057;67,77442804
15,057;69,81590616
15,886;69,81590616
15,886;77,65553488
21,114;81,32990155
21,114;81,32990155
25,114;93,91240276
25,114;93,91240276
25,114;92,38239648
21,029;85,03366315
21,029;74,21338819
